year,name,gender,number
1997,"Gino","m",1
1997,"Gion","m",2
1997,"Giorgio","m",1
1997,"Giovanni","m",2
1997,"Giuliano","m",1
1997,"Giulio","m",1
1997,"Giuseppe","m",1
1997,"Gobigan","m",1
1997,"Gokul","m",1
1997,"Goran","m",2
1997,"Görkem","m",1
1997,"Granit","m",1
1997,"Gregor","m",1
1997,"Grischa","m",1
1997,"Guido","m",1
1997,"Guillaume","m",1
1997,"Güney","m",1
1997,"Hajrudin","m",1
1997,"Hamsa","m",1
1997,"Hamza","m",1
1997,"Hannes","m",1
1997,"Harijhan","m",1
1997,"Harun","m",2
1997,"Hashem","m",1
1997,"Heerddanan","m",1
1997,"Helder","m",1
1997,"Henri","m",2
1997,"Henry","m",1
1997,"Hesron","m",1
1997,"Hewdem","m",1
1997,"Hirijhan","m",1
1997,"Hiroto","m",1
1997,"Huaquil","m",1
1997,"Hubert","m",1
1997,"Hüseyin","m",1
1997,"Ibrahim","m",4
1997,"Ibro","m",1
1997,"Ignacio","m",1
1997,"Ilija","m",2
1997,"Ilir","m",1
1997,"Ilyas","m",1
1997,"Imer","m",1
1997,"Ira","m",1
1997,"Irfan","m",1
1997,"Irhad","m",1
1997,"Isaac","m",1
1997,"Ismail","m",1
1997,"Ismet","m",1
1997,"Israel","m",2
1997,"Ithigas","m",1
1997,"Ivan","m",6
1997,"Ivo","m",1
1997,"Jacques","m",2
1997,"Jakob","m",2
1997,"James","m",1
1997,"Jan","m",9
1997,"Janarthan","m",1
1997,"Janic","m",2
1997,"Janik","m",1
1997,"Jann","m",1
1997,"Jannick","m",1
1997,"Jannik","m",2
1997,"Jannis","m",1
1997,"Jano","m",1
1997,"Janosh","m",1
1997,"Janushan","m",1
1997,"Jari","m",1
1997,"Jascha","m",1
1997,"Jasin","m",1
1997,"Jaskaran","m",1
1997,"Jasmin","m",1
1997,"Jason","m",4
1997,"Jathiban","m",1
1997,"Jay","m",1
1997,"Jean","m",3
1997,"Jechiel","m",1
1997,"Jeffrey","m",4
1997,"Jekson","m",1
1997,"Jens","m",1
1997,"Jeremy","m",1
1997,"Jeren","m",1
1997,"Jeroen","m",1
1997,"Jérôme","m",2
1997,"Jerônimo","m",1
1997,"Jerry","m",1
1997,"Jerryson","m",1
1997,"Jeshua","m",1
1997,"Jeshurun","m",1
1997,"Jesus","m",1
1997,"Jetlir","m",1
1997,"Jetmir","m",1
1997,"Jigme","m",1
1997,"Jins","m",1
1997,"Jizchak","m",1
1997,"Jizchok","m",2
1997,"Joan","m",1
1997,"Joao","m",2
1997,"Joel","m",12
1997,"Joël","m",9
1997,"Joey","m",2
1997,"Johann","m",1
1997,"Johannes","m",1
1997,"John","m",1
1997,"Johnny","m",1
1997,"Jon","m",2
1997,"Jonas","m",2
1997,"Jonatan","m",1
1997,"Jonathan","m",8
1997,"Jordan","m",3
1997,"Jordanis","m",1
1997,"José","m",4
1997,"Josef","m",2
1997,"Joseph","m",3
1997,"Joshua","m",1
1997,"Josip","m",2
1997,"Josua","m",1
1997,"Juan","m",1
1997,"Juan-José","m",1
1997,"Julian","m",2
1997,"Julien","m",2
1997,"Julius","m",1
1997,"Juri","m",1
1997,"Justin","m",1
1997,"Kai","m",2
1997,"Kalender","m",1
1997,"Kandeepen","m",1
1997,"Kanisden","m",1
1997,"Karim","m",6
1997,"Kastriot","m",1
1997,"Kavellash","m",1
1997,"Kavithan","m",1
1997,"Kayan","m",1
1997,"Kei","m",1
1997,"Kenan","m",1
1997,"Kenneth","m",1
1997,"Kenny","m",1
1997,"Kent","m",1
1997,"Kerim","m",1
1997,"Kesian","m",1
1997,"Kevin","m",8
1997,"Khalil","m",1
1997,"Khizer","m",1
1997,"Kian","m",1
1997,"Kirujan","m",1
1997,"Kokulan","m",1
1997,"Kolent","m",1
1997,"Konstantin","m",2
1997,"Kreshnik","m",1
1997,"Krisana","m",1
1997,"Kristijan","m",1
1997,"Kuberan","m",1
1997,"Larry","m",1
1997,"Lars","m",8
1997,"Lathoon","m",1
1997,"Laurens","m",1
1997,"Laurin","m",1
1997,"Lauro","m",2
1997,"Lavdrim","m",1
1997,"Lazar","m",2
1997,"Leandro","m",7
1997,"Lemin","m",1
1997,"Lenard","m",1
1997,"Leo","m",7
1997,"Leon","m",1
1997,"Léon","m",2
1997,"Leonardo","m",5
1997,"Leopold","m",1
1997,"Leotrim","m",2
1997,"Lerixon","m",1
1997,"Liam","m",1
1997,"Liandro","m",1
1997,"Lino","m",3
1997,"Linus","m",3
1997,"Lión","m",1
1997,"Lionel","m",2
1997,"Lior","m",1
1997,"Liridon","m",1
1997,"Lisandro","m",1
1997,"Lorent","m",1
1997,"Lorenz","m",3
1997,"Lorenzo","m",3
1997,"Loris","m",2
1997,"Louis","m",3
1997,"Lubnan","m",1
1997,"Luc","m",4
1997,"Luca","m",27
1997,"Lucas","m",4
1997,"Lucien","m",2
1997,"Ludwig","m",1
1997,"Luis","m",2
1997,"Luiz","m",1
1997,"Luka","m",1
1997,"Lukas","m",13
1997,"Luke","m",1
1997,"Lukikenga","m",1
1997,"Lulzim","m",1
1997,"Lum","m",1
1997,"Luzian","m",1
1997,"Lyle","m",1
1997,"Lysandro","m",1
1997,"Mael","m",1
1997,"Mahdi","m",2
1997,"Maik","m",1
1997,"Mailind","m",1
1997,"Malaravan","m",1
1997,"Manjot","m",1
1997,"Manoel","m",1
1997,"Manoli","m",1
1997,"Manuel","m",9
1997,"Marc","m",7
1997,"Marcel","m",2
1997,"Marco","m",21
1997,"Marcos","m",1
1997,"Marcus","m",1
1997,"Marijan","m",1
1997,"Mario","m",3
1997,"Marius","m",5
1997,"Mark","m",1
1997,"Marko","m",2
1997,"Markus","m",1
1997,"Marlon","m",2
1997,"Martin","m",3
1997,"Mártin","m",1
1997,"Martino","m",1
1997,"Marvin","m",4
1997,"Marwan","m",1
1997,"Marzio","m",1
1997,"Maschhud","m",1
1997,"Massimiliano","m",1
1997,"Mateo","m",1
1997,"Mathieu","m",1
1997,"Mathurishan","m",1
1997,"Mats","m",1
1997,"Matteo","m",4
1997,"Matthew","m",1
1997,"Matthias","m",3
1997,"Matthieu","m",1
1997,"Matti","m",1
1997,"Mattia","m",6
1997,"Maunighan","m",1
1997,"Maurice","m",3
1997,"Mauricio","m",1
1997,"Mauro","m",2
1997,"Maurus","m",2
1997,"Max","m",9
1997,"Maximilian","m",5
1997,"Mayuran","m",2
1997,"Mazlum","m",1
1997,"Mechs","m",1
1997,"Mehdi","m",1
1997,"Mel","m",1
1997,"Melchior","m",1
1997,"Melhem","m",1
1997,"Melih","m",1
1997,"Melos","m",1
1997,"Melwin","m",1
1997,"Menachem","m",2
1997,"Mërgim","m",1
1997,"Meriç","m",1
1997,"Merih","m",1
1997,"Meriton","m",1
1997,"Merlin","m",1
1997,"Merun","m",1
1997,"Mhel","m",1
1997,"Mias","m",1
1997,"Micha","m",2
1997,"Michael","m",21
1997,"Michel","m",5
1997,"Michele","m",4
1997,"Miguel","m",8
1997,"Mike","m",3
1997,"Mikel","m",1
1997,"Miles","m",1
1997,"Milivoje","m",1
1997,"Milot","m",1
1997,"Miralem","m",1
1997,"Mirco","m",2
1997,"Mirko","m",1
1997,"Miro","m",2
1997,"Mirsad","m",1
1997,"Mirza","m",1
1997,"Mischa","m",1
1997,"Mithursan","m",1
1997,"Mitja","m",1
1997,"Mladen","m",1
1997,"Mohamed","m",6
1997,"Mohameth","m",1
1997,"Moische","m",1
1997,"Momir","m",1
1997,"Monti","m",1
1997,"Moreno","m",2
1997,"Moritz","m",7
1997,"Morris","m",2
1997,"Mosche","m",1
1997,"Muhamad","m",1
1997,"Muhamed","m",1
1997,"Muharem","m",1
1997,"Muhidin","m",1
1997,"Murteda","m",1
1997,"Musli","m",1
1997,"Mustafa","m",3
1997,"Nabil","m",1
1997,"Nachum","m",1
1997,"Nadir","m",1
1997,"Nahian","m",1
1997,"Nami","m",1
1997,"Narottama","m",1
1997,"Nassim","m",1
1997,"Nathan","m",1
1997,"Naveen","m",1
1997,"Nedim","m",3
1997,"Negoslav","m",1
1997,"Nelaya","m",1
1997,"Nelson","m",1
1997,"Nemanja","m",3
1997,"Nenad","m",2
1997,"Nermin","m",2
1997,"Nibin","m",1
1997,"Nic","m",1
1997,"Nicholas","m",1
1997,"Nick","m",1
1997,"Nico","m",11
1997,"Nicola","m",9
1997,"Nicolai","m",1
1997,"Nicolas","m",10
1997,"Niivethan","m",1
1997,"Nijanthan","m",1
1997,"Nijo","m",1
1997,"Nikita","m",2
1997,"Niklas","m",2
1997,"Niko","m",1
1997,"Nikola","m",5
1997,"Nikolaos","m",1
1997,"Nirusan","m",1
1997,"Nirvan","m",1
1997,"Nishan","m",1
1997,"Nithushanan","m",1
1997,"Nivithan","m",1
1997,"Noah","m",12
1997,"Noé","m",1
1997,"Noeh","m",1
1997,"Noel","m",6
1997,"Noël","m",2
1997,"Norbert","m",1
1997,"Norvin","m",1
1997,"Nuno","m",1
1997,"Nuri","m",1
1997,"Obrad","m",1
1997,"Öeniz","m",1
1997,"Oliver","m",6
1997,"Olivier","m",2
1997,"Omar","m",3
1997,"Ömer","m",3
1997,"Omid","m",2
1997,"Önder","m",1
1997,"Onur","m",2
1997,"Orhan","m",2
1997,"Osikhe","m",1
1997,"Pablo","m",5
1997,"Paolo","m",2
1997,"Pascal","m",11
1997,"Patrick","m",14
1997,"Paul","m",1
1997,"Paulo","m",1
1997,"Paviththiren","m",1
1997,"Pavle","m",1
1997,"Pedram","m",1
1997,"Pedro","m",1
1997,"Pernell","m",1
1997,"Peter","m",1
1997,"Philip","m",6
1997,"Philipp","m",10
1997,"Phillippe","m",1
1997,"Pinchas","m",2
1997,"Pleurat","m",1
1997,"Plinio","m",1
1997,"Prasanth","m",1
1997,"Preveen","m",1
1997,"Priyanthan","m",1
1997,"Purusothaman","m",1
1997,"Qemal","m",1
1997,"Qendrim","m",1
1997,"Qerim","m",1
1997,"Quentin","m",2
1997,"Quincy","m",1
1997,"Raafeh","m",1
1997,"Raamadaas","m",1
1997,"Rafael","m",10
1997,"Rafaele","m",1
1997,"Raffaele","m",3
1997,"Raginthan","m",1
1997,"Rajisun","m",1
1997,"Rajmond","m",1
1997,"Ramon","m",7
1997,"Ramón","m",1
1997,"Ranjithkumar","m",1
1997,"Raoul","m",5
1997,"Raphael","m",6
1997,"Rathes","m",1
1997,"Ratko","m",1
1997,"Raul","m",1
1997,"Reda","m",1
1997,"Redwan","m",1
1997,"Refik","m",2
1997,"Regjep","m",1
1997,"Remo","m",4
1997,"Remsit","m",1
1997,"Rémy","m",1
1997,"Renato","m",2
1997,"Reniedsch","m",1
1997,"Reto","m",2
1997,"Revaha","m",1
1997,"Riad","m",1
1997,"Ricardo","m",4
1997,"Riccardo","m",1
1997,"Ricky","m",1
1997,"Rikus","m",1
1997,"Rishav","m",1
1997,"Robert","m",1
1997,"Roberto","m",2
1997,"Robertson","m",1
1997,"Robin","m",9
1997,"Rodolfo","m",1
1997,"Roger","m",1
1997,"Rohan","m",1
1997,"Romain","m",1
1997,"Roman","m",6
1997,"Romeo","m",1
1997,"Roniel","m",1
1997,"Ronny","m",1
1997,"Roshan","m",1
1997,"Royce","m",1
1997,"Rrezart","m",1
1997,"Rron","m",1
1997,"Rúbem","m",1
1997,"Ruben","m",5
1997,"Rudolf","m",1
1997,"Rui","m",1
1997,"Rumi","m",1
1997,"Ruwen","m",1
1997,"Ryan","m",1
1997,"Saalavan","m",1
1997,"Sabaresh","m",1
1997,"Sabinan","m",1
1997,"Sabisan","m",1
1997,"Sacha","m",1
1997,"Sadan","m",1
1997,"Sador","m",1
1997,"Said","m",1
1997,"Salamon","m",1
1997,"Salangan","m",1
1997,"Salim","m",2
1997,"Salvatore","m",1
1997,"Sam","m",1
1997,"Sami","m",1
1997,"Sämi","m",1
1997,"Samir","m",3
1997,"Samuel","m",8
1997,"Sandro","m",4
1997,"Sangeeth","m",1
1997,"Sansone","m",1
1997,"Sascha","m",5
1997,"Schimschon","m",1
1997,"Schloimi","m",1
1997,"Schlomo","m",1
1997,"Sean","m",2
1997,"Séan","m",1
1997,"Sebastian","m",7
1997,"Sébastian","m",1
1997,"Semin","m",1
1997,"Senthujan","m",1
1997,"Senthur","m",1
1997,"Serafin","m",1
1997,"Sergio","m",4
1997,"Serhat","m",1
1997,"Severin","m",6
1997,"Shadi","m",1
1997,"Shaheev","m",1
1997,"Shajagain","m",1
1997,"Sharon","m",1
1997,"Shehroz","m",1
1997,"Sherif","m",1
1997,"Shota","m",1
1997,"Shpend","m",1
1997,"Shqiprim","m",1
1997,"Shueb","m",1
1997,"Shukumbim","m",1
1997,"Sidd","m",1
1997,"Sidney","m",1
1997,"Silvan","m",4
1997,"Silvio","m",1
1997,"Simao","m",1
1997,"Simon","m",18
1997,"Simón","m",1
1997,"Simone","m",4
1997,"Sinthujan","m",1
1997,"Siyamilan","m",1
1997,"Siyan","m",1
1997,"Skyler","m",1
1997,"Slaven","m",1
1997,"Solomon","m",1
1997,"Srdan","m",1
1997,"Stefan","m",11
1997,"Stefano","m",2
1997,"Stephen","m",1
1997,"Steve","m",1
1997,"Steven","m",2
1997,"Stjepan","m",1
1997,"Strahinja","m",1
1997,"Sujeepan","m",1
1997,"Süleyman","m",1
1997,"Sun","m",1
1997,"Suud","m",1
1997,"Sven","m",6
1997,"Tadeo","m",1
1997,"Taolant","m",1
1997,"Tarek","m",1
1997,"Tarik","m",1
1997,"Telmo","m",1
1997,"Tenzin","m",1
1997,"Tenzing","m",1
1997,"Teodoro","m",1
1997,"Teseo","m",1
1997,"Thaddäus","m",1
1997,"Thamishan","m",1
1997,"Tharakan","m",1
1997,"Thiago","m",1
1997,"Thierry","m",2
1997,"Thiviyakanth","m",1
1997,"Thomas","m",5
1997,"Thomy","m",1
1997,"Thor","m",1
1997,"Thore","m",1
1997,"Thushanth","m",2
1997,"Thuvarakan","m",1
1997,"Thyl","m",1
1997,"Tiago","m",3
1997,"Tibor","m",1
1997,"Til","m",1
1997,"Till","m",12
1997,"Tim","m",21
1997,"Tim-Alexander","m",1
1997,"Timon","m",1
1997,"Timothy","m",1
1997,"Tito","m",1
1997,"Tizian","m",1
1997,"Tiziano","m",2
1997,"Tobias","m",13
1997,"Tom","m",2
1997,"Tomislav","m",1
1997,"Tony","m",1
1997,"Toyin","m",1
1997,"Trevis","m",1
1997,"Tristan","m",1
1997,"Türker","m",1
1997,"Tyl","m",1
1997,"Tyron","m",1
1997,"Ümit","m",1
1997,"Umut","m",1
1997,"Unaidin","m",1
1997,"Uran","m",1
1997,"Uri","m",1
1997,"Uygar","m",1
1997,"Valdrin","m",1
1997,"Valentin","m",1
1997,"Valerio","m",2
1997,"Valon","m",1
1997,"Valtrid","m",1
1997,"Vanja","m",1
1997,"Vasco","m",2
1997,"Velibor","m",1
1997,"Vethujan","m",1
1997,"Veton","m",1
1997,"Victor","m",1
1997,"Vijai","m",1
1997,"Vincent","m",3
1997,"Vinzenz","m",1
1997,"Virat","m",1
1997,"Vishmithan","m",1
1997,"Vito","m",2
1997,"Vladimir","m",1
1997,"Volkan","m",1
1997,"Wassily","m",1
1997,"Wattanachai","m",1
1997,"Wayan","m",1
1997,"Wenzel","m",1
1997,"Wesley","m",1
1997,"Wilson","m",1
1997,"Wim","m",1
1997,"Wolfgang","m",1
1997,"Wongsakorn","m",1
1997,"Xaver","m",2
1997,"Xin-Ang","m",1
1997,"Yaasiin","m",1
1997,"Yanick","m",1
1997,"Yanik","m",1
1997,"Yann","m",2
1997,"Yannic","m",1
1997,"Yannick","m",3
1997,"Yarza","m",1
1997,"Yasin","m",1
1997,"Yassir","m",1
1997,"Yehuda","m",1
1997,"Yll","m",1
1997,"Yllzon","m",1
1997,"Yon","m",1
1997,"Younes","m",1
1997,"Yunus","m",1
1997,"Yusuf","m",1
1997,"Yuto","m",1
1997,"Yves","m",7
1997,"Zacharija","m",1
1997,"Zakaria","m",1
1997,"Zivko","m",1
1997,"Zoran","m",1
1997,"Zunied","m",1
1997,"Zwi","m",1
1998,"Aahash","m",1
1998,"Aaron","m",4
1998,"Aathavan","m",1
1998,"Abbas","m",1
1998,"Abd Elrahmen","m",1
1998,"Abdel","m",1
1998,"Abdi","m",1
1998,"Abdifatah","m",1
1998,"Abdirahman","m",1
1998,"Abdul","m",1
1998,"Abdullah","m",1
1998,"Abdullhamiid","m",1
1998,"Abdurahman","m",1
1998,"Abdurrahman","m",1
1998,"Abidin","m",1
1998,"Abihas","m",1
1998,"Abraham","m",1
1998,"Adel","m",1
1998,"Adil","m",1
1998,"Adis","m",2
1998,"Admir","m",1
1998,"Adrian","m",14
1998,"Adriano","m",3
1998,"Adrijan","m",1
1998,"Agaash","m",1
1998,"Agash","m",1
1998,"Ageeraj","m",1
1998,"Agim","m",1
1998,"Agishan","m",1
1998,"Ahmad","m",3
1998,"Ahmed","m",1
1998,"Ahmet","m",1
1998,"Ajanthan","m",1
1998,"Ajith","m",1
1998,"Akishan","m",1
1998,"Alaedin","m",1
1998,"Alain","m",1
1998,"Alamir","m",1
1998,"Alan","m",1
1998,"Alban","m",1
1998,"Albert","m",1
1998,"Alberto","m",1
1998,"Albian","m",1
1998,"Albin","m",1
1998,"Albion","m",1
1998,"Aldin","m",2
1998,"Alec","m",1
1998,"Alejandro","m",5
1998,"Aleksandar","m",4
1998,"Alen","m",1
1998,"Alessandro","m",5
1998,"Alessio","m",3
1998,"Alex","m",2
1998,"Alexander","m",12
1998,"Alexandro","m",1
1998,"Alexandros","m",2
1998,"Ali","m",4
1998,"Alikan","m",1
1998,"Allan","m",1
1998,"Almin","m",1
1998,"Alperen","m",2
1998,"Amar","m",1
1998,"Amer","m",1
1998,"Amet","m",1
1998,"Amine","m",2
1998,"Amir","m",4
1998,"Amrit","m",1
1998,"Anas","m",1
1998,"Andi","m",1
1998,"Andras","m",1
1998,"Andre","m",1
1998,"André","m",6
1998,"Andrea","m",4
1998,"Andreas","m",1
1998,"Andrej","m",1
1998,"Andres","m",1
1998,"Andri","m",2
1998,"Andrin","m",3
1998,"Andy","m",1
1998,"Anel","m",1
1998,"Anes","m",1
1998,"Angelo","m",6
1998,"Angujan","m",1
1998,"Anojan","m",3
1998,"Anthony","m",3
1998,"Anto","m",1
1998,"Antoine","m",2
1998,"Antonio","m",6
1998,"Anusan","m",1
1998,"Anusanth","m",1
1998,"Apaysaran","m",1
1998,"Ar","m",1
1998,"Araz","m",1
1998,"Arben","m",1
1998,"Arbenit","m",1
1998,"Arber","m",1
1998,"Arbër","m",2
1998,"Ardian","m",2
1998,"Ardit","m",3
1998,"Ari","m",1
1998,"Arian","m",2
1998,"Armand","m",1
1998,"Armend","m",1
1998,"Armin","m",2
1998,"Arnaud","m",1
1998,"Artan","m",1
1998,"Arun","m",1
1998,"Arunujan","m",1
1998,"Arvin","m",1
1998,"Arwin","m",1
1998,"Atchuthan","m",1
1998,"Atom","m",1
1998,"Aurel","m",1
1998,"Auron","m",1
1998,"Ausaf","m",1
1998,"Austin","m",1
1998,"Avi","m",1
1998,"Ayélé","m",1
1998,"Aziz","m",1
1998,"Bachaar","m",1
1998,"Baha","m",1
1998,"Bajram","m",1
1998,"Balz","m",1
1998,"Basil","m",3
1998,"Basile","m",1
1998,"Bauan","m",1
1998,"Bedrudin","m",1
1998,"Behar","m",1
1998,"Bekir","m",1
1998,"Béla","m",1
1998,"Bellisario","m",1
1998,"Belmin","m",1
1998,"Benedikt","m",3
1998,"Benjamin","m",8
1998,"Berk","m",1
1998,"Berkay","m",2
1998,"Berke","m",1
1998,"Bernis","m",1
1998,"Besart","m",1
1998,"Besir","m",1
1998,"Besnik","m",1
1998,"Bevin","m",1
1998,"Bilal","m",2
1998,"Billel","m",1
1998,"Blanchard","m",1
1998,"Blendi","m",1
1998,"Blerton","m",1
1998,"Bodo","m",1
1998,"Bojan","m",1
1998,"Brais","m",1
1998,"Brandon","m",1
1998,"Brian","m",3
1998,"Brian-Adams","m",1
1998,"Bruce","m",1
1998,"Bruno","m",1
1998,"Bryan","m",1
1998,"Budimir","m",1
1998,"Bunjamin","m",1
1998,"Bunjan","m",1
1998,"Burak","m",2
1998,"Burim","m",2
1998,"Byron","m",1
1998,"Calvin","m",2
1998,"Cameron","m",1
1998,"Camillo","m",1
1998,"Can","m",1
1998,"Carl","m",1
1998,"Carlo","m",1
1998,"Caspar","m",1
1998,"Cedric","m",2
1998,"Cédric","m",2
1998,"Célest","m",1
1998,"Célien","m",1
1998,"Chaim","m",2
1998,"Chandra","m",1
1998,"Charles","m",1
1998,"Chidi","m",1
1998,"Chinedu","m",1
1998,"Christian","m",3
1998,"Christophe","m",1
1998,"Christopher","m",5
1998,"Claude","m",1
1998,"Claudio","m",4
1998,"Clemens","m",2
1998,"Colin","m",4
1998,"Connor","m",1
1998,"Constantin","m",1
1998,"Cornel","m",1
1998,"Cosimo","m",1
1998,"Cristian","m",3
1998,"Cristiano","m",1
1998,"Cyril","m",1
1998,"Cyrill","m",3
1998,"Cyrille","m",1
1998,"Damian","m",4
1998,"Damir","m",1
1998,"Damodara","m",1
1998,"Dani","m",1
1998,"Daniel","m",15
1998,"Danijel","m",2
1998,"Danilo","m",3
1998,"Darcy","m",1
1998,"Dardan","m",1
1998,"Dario","m",12
1998,"Darko","m",1
1998,"Dastin","m",1
1998,"Dave","m",1
1998,"David","m",21
1998,"Davide","m",5
1998,"Dayanandan","m",1
1998,"Dea","m",1
1998,"Dean","m",1
1998,"Dejan","m",2
1998,"Denia","m",1
1998,"Denil","m",1
1998,"Denis","m",4
1998,"Deniz","m",1
1998,"Dennin","m",1
1998,"Dennis","m",4
1998,"Denzel","m",1
1998,"Devid","m",1
1998,"Devine","m",1
1998,"Dibran","m",1
1998,"Didier","m",1
1998,"Diego","m",6
1998,"Dijwar","m",1
1998,"Dilahzan","m",1
1998,"Dilan","m",1
1998,"Dillon","m",1
1998,"Dino","m",3
1998,"Diogo","m",1
1998,"Diwagar","m",1
1998,"Djojo","m",1
1998,"Djordje","m",2
1998,"Domagoj","m",1
1998,"Domenico","m",1
1998,"Dominic","m",4
1998,"Dominik","m",4
1998,"Drin","m",1
1998,"Driss","m",1
1998,"Durim","m",2
1998,"Dusan","m",2
1998,"Dustin","m",1
1998,"Eden","m",1
1998,"Edis","m",1
1998,"Edoardo","m",1
1998,"Edon","m",1
1998,"Eduard","m",1
1998,"Eduardo","m",2
1998,"Eduart","m",1
1998,"Ege","m",1
1998,"Egzon","m",2
1998,"Elanthireyan","m",1
1998,"Elbron","m",1
1998,"Eldar","m",1
1998,"Elhan","m",1
1998,"Elia","m",4
1998,"Elias","m",6
1998,"Elihu","m",1
1998,"Elmahdi","m",1
1998,"Elmaid","m",1
1998,"Elmin","m",1
1998,"Elmir","m",2
1998,"Eloy","m",1
1998,"Elvis","m",2
1998,"Emanuel","m",3
1998,"Emmanuel","m",1
1998,"Emrah","m",1
1998,"Emre","m",2
1998,"Endrit","m",3
1998,"Enea","m",2
1998,"Enis","m",2
1998,"Enit","m",1
1998,"Enrico","m",2
1998,"Enrique","m",1
1998,"Enzo","m",2
1998,"Ephraim","m",2
1998,"Erasmo","m",1
1998,"Eray","m",1
1998,"Ercole","m",1
1998,"Erdal","m",1
1998,"Erduan","m",1
1998,"Eren","m",2
1998,"Eric","m",5
1998,"Erik","m",1
1998,"Ernest","m",1
1998,"Eror","m",1
1998,"Eros","m",1
1998,"Errol","m",1
1998,"Ezra","m",1
1998,"Fabian","m",12
1998,"Fabiano","m",1
1998,"Fabio","m",12
1998,"Fábio","m",2
1998,"Falk","m",1
1998,"Faraz","m",1
1998,"Fatbardh","m",1
1998,"Fatih","m",1
1998,"Fatlum","m",1
1998,"Federico","m",2
1998,"Felix","m",3
1998,"Festim","m",1
1998,"Filip","m",6
1998,"Filipe","m",2
1998,"Filippo","m",1
1998,"Fisnik","m",1
1998,"Flamur","m",1
1998,"Flavio","m",2
1998,"Florend","m",1
1998,"Florent","m",1
1998,"Florian","m",8
1998,"Florim","m",1
1998,"Florin","m",1
1998,"Flurin","m",2
1998,"Fotios","m",1
1998,"Francesco","m",2
1998,"Francisco","m",1
1998,"Franklin","m",1
1998,"Fridolin","m",1
1998,"Gabirano","m",1
1998,"Gabriel","m",2
1998,"Gabriele","m",1
1998,"Gauransh","m",1
1998,"Genki","m",1
1998,"Gent","m",1
1998,"Genti","m",1
1998,"Gentian","m",1
1998,"Georg","m",3
1998,"Gerard","m",1
1998,"Gezim","m",1
1998,"Gia","m",1
1998,"Giacomo","m",1
1998,"Gian","m",7
1998,"Gian-Luca","m",1
1998,"Gian-Marco","m",1
1998,"Gianluca","m",1
1998,"Gilbert","m",1
1998,"Giles","m",1
1998,"Gill","m",1
1998,"Gilles","m",2
1998,"Gino","m",2
1998,"Giordano","m",1
1998,"Giorgio","m",1
1998,"Giovan","m",1
1998,"Giovanni","m",1
1998,"Giuliano","m",3
1998,"Giulio","m",2
1998,"Giuseppe","m",2
1998,"Glenn","m",1
1998,"Googularaj","m",1
1998,"Gowzeigan","m",1
1998,"Gramos","m",1
1998,"Gramoz","m",1
1998,"Gregor","m",1
1998,"Guleed","m",1
1998,"Gurtej","m",1
1998,"Haci","m",1
1998,"Halid","m",1
1998,"Hamso","m",1
1998,"Hamza","m",1
1998,"Hannes","m",1
1998,"Haris","m",2
1998,"Harley","m",1
1998,"Harrison","m",1
1998,"Harry","m",1
1998,"Hasan","m",2
1998,"Hassan","m",1
1998,"Hélio","m",1
1998,"Henrik","m",1
1998,"Henrique","m",1
1998,"Henry","m",1
1998,"Heynel","m",1
1998,"Honoré","m",1
1998,"Hoyso","m",1
1998,"Hugo","m",4
1998,"Hüseyin","m",2
1998,"Hussein","m",1
1998,"Ibrahim","m",5
1998,"Ibrahima","m",1
1998,"Icaro","m",1
1998,"Igor","m",1
1998,"Ikenna","m",1
1998,"Ilario","m",1
1998,"Ilir","m",1
1998,"Iljas","m",1
1998,"Ilyaas","m",1
1998,"Imayavarman","m",1
1998,"Immo","m",1
1998,"Inaksha","m",1
1998,"Indiravadhanan","m",1
1998,"Inti","m",1
1998,"Isidro","m",1
1998,"Ismail","m",1
1998,"Ivan","m",4
1998,"Ivo","m",2
1998,"Jabi","m",1
1998,"Jabir","m",1
1998,"Jacob","m",2
1998,"Jacopo","m",1
1998,"Jails","m",1
1998,"Jaime","m",1
1998,"Jakov","m",1
1998,"Jakup","m",1
1998,"James","m",4
1998,"Jan","m",21
1998,"Janett","m",1
1998,"Janez","m",1
1998,"Janik","m",5
1998,"Jannik","m",1
1998,"Janosch","m",1
1998,"Jari","m",1
1998,"Jasin","m",1
1998,"Jasmin","m",2
1998,"Jason","m",2
1998,"Jaspar","m",1
1998,"Jean","m",1
1998,"Jechiel","m",1
1998,"Jeffrey","m",2
1998,"Jenushan","m",2
1998,"Jeorys","m",1
1998,"Jeremy","m",1
1998,"Jeriel","m",1
1998,"Jessy","m",1
1998,"Jeton","m",1
1998,"Jeyaprajan","m",1
1998,"Jiecheng","m",1
1998,"Jimmy","m",1
1998,"Joao","m",1
1998,"Joas","m",1
1998,"Joben","m",1
1998,"Joel","m",7
1998,"Joël","m",7
1998,"Joey","m",1
1998,"Johannes","m",3
1998,"Johaquim","m",1
1998,"Jon","m",2
1998,"Jonas","m",10
1998,"Jonathan","m",5
1998,"Jordan","m",2
1998,"Jordi","m",1
1998,"Jordy","m",1
1998,"Jorge","m",2
1998,"Joschka","m",1
1998,"Josef","m",2
1998,"Joseph","m",1
1998,"Joshua","m",7
1998,"Jossi","m",1
1998,"Julian","m",4
1998,"Julius","m",1
1998,"Juranant","m",1
1998,"Justin","m",3
1998,"Kacey","m",1
1998,"Kadir","m",1
1998,"Kai","m",2
1998,"Kandipan","m",1
1998,"Karikalan","m",1
